127.0.0.1 - - [11/Dec/2018:03:05:00 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://amazing-college.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [11/Dec/2018:03:07:01 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://amazing-college.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [11/Dec/2018:03:09:01 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://amazing-college.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [11/Dec/2018:03:11:02 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://amazing-college.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [11/Dec/2018:03:13:03 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://amazing-college.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:01:55:47 +0000] "POST /wp-cron.php?doing_wp_cron=1544579746.2376759052276611328125 HTTP/1.0" 499 0 "http://amazing-college.local/wp-cron.php?doing_wp_cron=1544579746.2376759052276611328125" "WordPress/5.0; http://amazing-college.local"
127.0.0.1 - - [12/Dec/2018:01:57:43 +0000] "GET / HTTP/1.0" 200 61432 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:01:57:46 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:01:58:16 +0000] "GET /experiment.php HTTP/1.0" 200 14 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:01:58:18 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/experiment.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:01:59:33 +0000] "GET /experiment.php HTTP/1.0" 200 63 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:01:59:35 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/experiment.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:00:57 +0000] "GET /experiment.php HTTP/1.0" 200 107 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:00:58 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/experiment.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:02:55 +0000] "GET /experiment.php HTTP/1.0" 200 107 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:02:56 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/experiment.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:03:17 +0000] "GET /experiment.php HTTP/1.0" 200 114 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:03:19 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/experiment.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:03:34 +0000] "GET /experiment.php HTTP/1.0" 200 114 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:03:34 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/experiment.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:04:26 +0000] "GET /experiment.php HTTP/1.0" 200 66 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:04:28 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/experiment.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:06:11 +0000] "GET /experiment.php HTTP/1.0" 200 70 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:06:13 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/experiment.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:06:32 +0000] "GET /experiment.php HTTP/1.0" 200 63 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:06:35 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/experiment.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:07:23 +0000] "GET /experiment.php HTTP/1.0" 200 67 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:07:25 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/experiment.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:08:00 +0000] "GET /experiment.php HTTP/1.0" 200 97 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:08:01 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/experiment.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:24:14 +0000] "GET /wp-admin HTTP/1.0" 301 178 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:24:15 +0000] "GET /wp-admin/ HTTP/1.0" 200 56103 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:24:16 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=5.0 HTTP/1.0" 200 109068 "http://amazing-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:24:17 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.0 HTTP/1.0" 200 337340 "http://amazing-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:24:18 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter&ver=5.0 HTTP/1.0" 200 201412 "http://amazing-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:24:19 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 70 "http://amazing-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:24:19 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:24:21 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 632 "http://amazing-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:24:46 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43880 "http://amazing-college.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:24:47 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter&ver=5.0 HTTP/1.0" 200 157349 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:24:48 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:24:57 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43880 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:24:58 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:25:17 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43880 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:25:18 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:26:17 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:28:17 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:30:17 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:30:35 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45437 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:30:37 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:30:39 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/wp-admin/themes.php?theme=amazing-college-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:30:39 +0000] "GET /wp-admin/undefined HTTP/1.0" 404 58531 "http://amazing-college.local/wp-admin/themes.php?theme=amazing-college-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:30:59 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:31:22 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45443 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:31:24 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:31:24 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/wp-admin/themes.php?theme=amazing-college-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:31:25 +0000] "GET /wp-admin/undefined HTTP/1.0" 404 58531 "http://amazing-college.local/wp-admin/themes.php?theme=amazing-college-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:32:23 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://amazing-college.local/wp-admin/themes.php?theme=amazing-college-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:33:23 +0000] "POST /wp-cron.php?doing_wp_cron=1544582003.4026269912719726562500 HTTP/1.0" 200 0 "http://amazing-college.local/wp-cron.php?doing_wp_cron=1544582003.4026269912719726562500" "WordPress/5.0; http://amazing-college.local"
127.0.0.1 - - [12/Dec/2018:02:33:23 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://amazing-college.local/wp-admin/themes.php?theme=amazing-college-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:33:27 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:33:28 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45634 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:33:30 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:33:34 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=amazing-college-theme&_wpnonce=16f73a47cc HTTP/1.0" 302 0 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:33:34 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 45190 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:33:35 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:33:38 +0000] "GET / HTTP/1.0" 200 34 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:33:41 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:34:09 +0000] "POST /wp-cron.php?doing_wp_cron=1544582049.5395998954772949218750 HTTP/1.0" 200 0 "http://amazing-college.local/wp-cron.php?doing_wp_cron=1544582049.5395998954772949218750" "WordPress/5.0; http://amazing-college.local"
127.0.0.1 - - [12/Dec/2018:02:34:09 +0000] "GET / HTTP/1.0" 200 42 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:34:10 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:34:35 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:35:27 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 38242 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:35:29 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:36:29 +0000] "GET / HTTP/1.0" 200 335 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:36:29 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:36:30 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:37:03 +0000] "GET / HTTP/1.0" 200 381 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:37:03 +0000] "GET /style.css HTTP/1.0" 404 381 "http://amazing-college.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:37:04 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:38:30 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:39:05 +0000] "GET / HTTP/1.0" 200 414 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:39:05 +0000] "GET /style.css HTTP/1.0" 404 414 "http://amazing-college.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:39:07 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:40:12 +0000] "GET /style.css HTTP/1.0" 404 414 "http://amazing-college.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:40:31 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:40:58 +0000] "GET / HTTP/1.0" 200 746 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:40:58 +0000] "GET /style.css HTTP/1.0" 404 746 "http://amazing-college.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:40:59 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://amazing-college.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [12/Dec/2018:02:41:12 +0000] "GET / HTTP/1.0" 200 745 "http://amazing-college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
